时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744377497.720290007,.031,6869.9882,31.1054,0,2462,0
1744377498.248812968,.027,6858.9257,30.1445,0,2437,0
1744377498.777130676,.027,6848.5273,30.4843,0,2453,0
1744377499.305239491,.028,6879.4296,30.9296,0,2529,0
1744377499.834057189,.026,6867.8242,29.3554,0,2388,0
1744377500.362428095,.028,6857.8359,30.8867,0,2475,0
1744377500.889772342,.030,6889.4960,31.8710,0,2470,0
1744377501.418700431,.028,6879.1445,30.3281,0,2414,0
1744377501.947301698,.034,6914.2734,35.0781,0,2708,0
1744377502.476535927,.028,6901.9726,28.5078,0,2267,0
1744377503.005156170,.032,6893.5351,32.1406,0,2497,0
1744377503.533320057,.034,6927.3359,33.8828,0,2571,0
1744377504.062043940,.038,6922.1445,35.4062,0,2647,0
1744377504.590155150,.036,6915.6875,33.9882,0,2617,0
1744377505.118919849,.037,6949.6484,33.9453,0,2565,0
1744377505.647852548,.038,6944.0781,34.9726,0,2557,0
1744377506.176719253,.039,6940.3906,36.3085,0,2768,0
1744377506.705289858,.038,6975.6171,35.2187,0,2737,0
1744377507.233274894,.040,6969.8554,34.4179,0,2568,0
1744377507.760978491,.044,6968.2578,38.1757,0,2782,0
1744377508.290285739,.044,7005.0351,36.8515,0,2673,0
1744377508.819213808,.047,7003.0039,37.8828,0,2781,0
1744377509.347208350,.052,7002.1367,38.5195,0,2570,0
1744377509.877037695,.055,7002.4726,39.7109,0,2628,0
1744377510.406131509,.047,7040.2226,37.7070,0,2757,0
1744377510.935646095,.050,7041.6093,40.4257,0,2824,0
1744377511.464748451,.049,7041.2578,38.6250,0,2803,0
1744377511.993708429,.051,7078.3710,37.1875,0,2589,0
1744377512.523343475,.050,7075.7109,36.0546,0,2554,0
1744377513.051507890,.055,7075.0234,38.0039,0,2540,0
1744377513.580362533,.060,7112.6093,37.5664,0,2415,0
1744377514.109314171,.066,7109.4609,39.7265,0,2342,0
