时间戳,CPU利用率,物理内存使用量(MB),磁盘读取(MB),磁盘写入(MB),磁盘读取次数,磁盘写入次数
1744378523.188561422,.137,10959.9453,5.1015,0,168,0
1744378523.719188837,.139,10965.9023,5.9179,0,230,0
1744378524.253055432,.134,10967.2421,4.6953,0,175,0
1744378524.789577288,.154,10968.6992,4.5468,0,196,0
1744378525.321964459,.127,10680.6757,.5390,0,28,0
1744378525.855850819,.124,10374.4140,0,0,0,0
1744378526.389252284,.125,10130.8789,0,0,0,0
1744378526.922952565,.125,10157.0117,0,0,0,0
1744378527.456483063,.124,10157.5117,0,0,0,0
1744378527.989032400,.211,10173.5664,0,0,0,0
1744378528.530733385,.249,10201.1914,0,0,0,0
1744378529.068725568,.251,10226.6914,0,0,0,0
1744378529.605303622,.190,10253.8125,0,0,0,0
1744378530.138729377,.124,10281.4375,0,0,0,0
1744378530.670443050,.125,10308.3125,0,0,0,0
1744378531.203795717,.126,10335.4414,0,0,0,0
1744378531.736821911,.125,10362.3164,0,0,0,0
1744378532.268684197,.125,10388.9414,0,0,0,0
1744378532.802089726,.125,10416.6914,0,0,0,0
1744378533.335945973,.124,10443.3164,0,0,0,0
1744378533.869753348,.125,10470.6914,0,0,0,0
1744378534.404855265,.124,10497.8164,0,0,0,0
1744378534.938954790,.125,10526.7460,0,.4414,0,113
1744378535.473839029,.125,10555.2109,0,0,0,0
1744378536.007402120,.124,10582.3359,0,0,0,0
1744378536.541934031,.125,10609.9492,0,0,0,0
1744378537.075606791,.124,10638.3242,0,0,0,0
1744378537.608886336,.124,10665.1992,0,0,0,0
1744378538.143139383,.123,10695.8828,4.3750,0,1120,0
1744378538.678972157,.121,10735.9375,14.5976,0,3737,0
1744378539.211812905,.122,10775.8984,14.7343,0,3772,0
1744378539.745937505,.122,10815.8007,14.1953,0,3634,0
1744378540.291639312,.120,10856.6250,14.0820,91.7421,3605,239
1744378540.824880588,.105,10888.0351,9.1054,0,2331,0
1744378541.356583213,.123,10917.4726,3.1757,0,813,0
1744378541.889539349,.125,10943.9726,0,0,0,0
1744378542.421273412,.125,10972.0976,0,0,0,0
1744378542.954108688,.124,10986.7500,0,0,0,0
1744378543.486004090,.124,11006.2187,.0390,0,7,0
1744378544.017991511,.124,11012.5195,.0820,0,19,0
1744378544.556863467,.142,11012.5312,0,0,0,0
1744378545.093641178,.162,11012.6875,0,119.6562,0,300
1744378545.639185835,.169,11012.7265,0,266.4375,0,664
1744378546.174607289,.147,11012.7460,0,119.8281,0,302
1744378546.708732398,.147,11012.7617,0,138.2265,0,344
1744378547.240531482,.144,11012.7773,0,25.0507,0,97
1744378547.774869156,.140,11012.6718,0,0,0,0
1744378548.309468680,.155,11012.6835,0,0,0,0
1744378548.849341792,.155,11012.7031,0,0,0,0
1744378549.383355377,.145,11012.7109,0,0,0,0
1744378549.916016188,.136,11012.7187,0,0,0,0
1744378550.449806464,.162,11012.7304,0,0,0,0
1744378550.985925634,.138,11012.7382,0,0,0,0
1744378551.523681665,.146,11012.7460,0,0,0,0
1744378552.057417313,.139,11012.7460,0,0,0,0
1744378552.596309560,.157,11012.7500,0,0,0,0
1744378553.130523614,.127,10698.6015,0,0,0,0
1744378553.664221415,.124,10377.0429,0,0,0,0
